Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Iraq,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.223,8.973,8.944,9.038,9.021,8.917,8.805,8.788,8.776,8.752,8.842,8.891,8.849,8.605,8.718,8.654,8.65,8.48,8.395,8.252,8.125,7.96,9.263,10.59,10.729,10.82,13.02,14.065,15.11,16.23,16.17,15.547
Iceland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.55,4.31,5.26,5.33,5.2,3.6,3.72,3.07,2.18,1.94,1.87,2.99,4,4.03,2.55,2.83,2.25,2.95,7.22,7.56,7.03,6,5.38,4.9,3.98,2.98,2.74,2.7,3.51,5.48,6.02,3.809
Israel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.39,14.08,12.74,9.93,8.78,8.46,9.75,10.75,11.18,11.1,11.81,12.89,13.51,13.03,11.34,10.71,9.38,7.7,9.53,8.48,7.14,6.86,6.21,5.89,5.25,4.8,4.22,4,3.8,4.33,4.319,3.476
Italy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,9.32,10.21,11.09,11.66,11.86,11.98,12.12,11.68,10.83,9.6,9.21,8.87,7.87,7.73,6.78,6.08,6.72,7.75,8.36,8.36,10.65,12.15,12.68,11.9,11.69,11.21,10.61,9.95,9.16,9.5,8.094
Jamaica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.188,7.204,7.058,7.153,7.106,7.113,7.095,7.08,6.993,6.959,6.915,6.868,6.804,6.8,6.767,6.698,6.679,6.67,7.31,7.63,8.03,8.69,9.7,9.05,8.842,8.63,7.4,5.47,4.99,6.5,6.011,6.049
Jordan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.582,19.273,19.7,17.166,14.6,13.7,13.685,13.704,13.708,13.7,14.7,15.3,14.5,14.578,14.8,14,13.1,12.7,12.9,12.5,12.9,12.2,12.6,11.9,13.08,15.28,18.12,18.26,16.8,19.21,18.444,17.874
Japan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.2,2.5,2.9,3.2,3.4,3.4,4.1,4.7,4.75,5.02,5.39,5.25,4.73,4.45,4.19,3.89,4,5.07,5.1,4.55,4.36,4.04,3.59,3.39,3.13,2.82,2.47,2.35,2.8,2.8,2.641
Kazakhstan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,1,1.11,7.54,10.98,12.96,13.01,13.13,13.46,12.75,10.43,9.33,8.78,8.4,8.13,7.79,7.26,6.63,6.55,5.77,5.39,5.29,5.2,5.06,4.93,4.96,4.9,4.85,4.8,4.89,5.162,5.008
Kenya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.276,3.288,3.256,3.21,3.171,3.156,3.184,3.131,3.125,3.128,3.07,3.09,3.042,2.997,2.968,2.942,2.919,2.976,2.92,2.846,2.859,2.844,2.831,2.796,2.774,2.76,3.52,4.245,5.01,5.616,5.644,5.502
Kyrgyz Republic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.1,1.178,1.236,1.427,1.623,1.744,1.764,1.871,1.983,2.075,2.11,2.282,2.375,2.381,2.512,2.677,2.77,2.788,2.834,3.022,3.027,3.296,3.283,3.378,3.483,3.589,3.67,4.25,4.63,4.766,4.567
Cambodia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.749,0.768,0.813,1.38,0.785,0.84,0.913,0.952,0.898,0.972,1.04,1.107,1.121,1.134,1.13,1.209,1.26,0.82,0.58,0.77,0.58,0.509,0.44,0.69,0.39,0.72,0.14,0.142,0.146,0.298,0.295,0.361
Kiribati,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Kitts and Nevis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Korea, Rep.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41,2.51,2.88,2.48,2.06,2.05,2.61,6.96,6.34,4.06,3.7,3.05,3.35,3.42,3.48,3.25,3.01,2.96,3.36,3.32,2.99,2.81,2.75,3.08,3.55,3.65,3.65,3.82,3.75,3.93,3.64,2.788
Kuwait,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.891,0.814,0.8,0.7,0.699,0.7,0.7,0.7,0.7,0.8,0.8,1.1,1.3,1.7,1.493,1.3,1.5,1.75,1.64,1.82,2.033,2.318,2.622,2.9,2.2,2.16,2.198,2.158,2.156,3.331,2.818,2.482
Latin America & Caribbean (excluding high income),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.804885895,5.8498318,5.908176653,6.418502747,7.806144321,8.064297196,7.948090471,8.35162907,9.125520283,9.035228698,8.764814876,9.08476969,8.895057751,8.350270903,8.103873234,7.464322581,7.07656078,6.703517136,7.701175977,6.973757753,6.632398663,6.362267055,6.286876781,6.089497213,6.688731266,7.943972151,8.238299054,8.108298861,8.131909089,10.25705454,9.33579553,7.045669872
Lao PDR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.611,2.576,2.59,2.506,2.6,2.485,2.367,2.382,2.102,2.04,1.913,1.778,1.642,1.503,1.35,1.191,1.092,0.965,0.848,0.71,1.069,1.422,1.775,2.146,2.521,2.896,3.27,3.266,3.273,3.576,3.637,2.633
Lebanon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.409,8.441,8.461,8.504,8.533,8.476,8.62,8.488,8.444,8.318,8.185,8.091,7.994,7.85,8.293,8.701,8.98,7.672,6.35,6.836,7.383,7.83,8.28,8.765,9.263,9.723,10.211,10.728,11.3,12.971,12.497,12.635
Liberia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.356,2.323,2.294,2.29,2.211,2.14,2.122,2.134,2.134,2.123,2.2,2.206,2.262,2.226,2.227,2.228,2.233,2.249,2.263,2.27,2.212,2.162,2.11,2.08,2.577,3.08,3.042,3.025,3.017,3.842,3.672,3.634
Libya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.118,20.251,20.215,20.113,20.203,20.01,19.993,19.943,19.886,19.806,19.81,19.753,19.574,19.606,19.489,19.491,19.443,19.428,19.411,19.308,19.446,19.03,19.46,19.611,19.521,19.516,19.291,19.446,19.612,20.343,20.606,20.68
St. Lucia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.934,16.756,16.8,17,15.83,16.33,20.47,21.6,18.09,16.49,18.515,20.39,22.18,20.97,18.7,16,14,12.72,15.37,17.111,18.86,19.06,22.21,21.303,20.556,19.659,18.86,19.08,15.32,20.39,19.52,17.362
Latin America & Caribbean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.11508295,6.057488908,6.05915904,6.632275674,7.916774731,8.307076453,8.15709354,8.501836126,9.458089104,9.332720479,9.062225127,9.500946769,9.344078579,8.746063669,8.292915354,7.595036912,7.153981087,6.786551754,7.758904045,7.064826866,6.695434688,6.40991321,6.370230112,6.174300667,6.669012916,7.782005303,8.04569833,7.938163723,7.983433531,10.20078448,9.236440299,7.02316962
Least developed countries: UN classification,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.092761091,4.123612213,4.115439128,4.119343993,4.079228853,4.102671122,4.164999297,4.21720365,4.274178625,4.32431789,4.367794186,4.453686675,4.551065755,4.506015074,4.477018223,4.390023695,4.467262736,4.511322568,4.598308256,4.629980052,4.65598744,4.679468413,4.65154099,4.652114207,4.730258898,4.7947935,4.879533522,4.791442589,4.798019691,5.609593534,5.62516766,5.466356205
Low income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.569366474,4.595738645,4.599090934,4.615801392,4.600952137,4.671858522,4.772233713,4.863813325,4.938888766,4.994801261,4.993196554,4.965744286,4.909005461,4.745862275,4.607693226,4.632451131,4.673468764,4.791350004,4.691894117,4.825415649,4.855370616,4.867758467,4.720163913,4.757330855,4.898633299,5.004172782,5.103890075,5.107377096,5.144135701,5.900354309,5.602215716,5.520619654
Liechtenstein,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sri Lanka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.66,14.22,13.82,13.03,12.27,11.35,10.6,9.17,8.88,7.74,7.9,8.76,8.22,8.38,7.67,6.5,5.97,5.22,5.85,4.78,4.12,3.88,4.24,4.19,4.52,4.24,4.05,4.32,4.67,5.2,5.239,6.705
Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.618325824,5.693822287,5.791354035,5.83376203,6.076154481,6.149098061,6.258974721,6.451214017,6.620337578,6.682014445,6.748881994,6.754000858,6.821582917,6.733723543,6.776740578,6.590183525,6.44804974,6.328595107,6.476838149,6.400824198,6.366689713,6.388726338,6.374066732,6.328230606,6.457251473,6.421970581,6.375584012,6.223680579,5.73089945,7.777896698,6.787580417,6.457194281
Low & middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.417839641,4.470406529,4.682852805,5.008125901,5.321909892,5.457200719,5.58709351,5.828538496,6.024969449,5.919885821,6.068166886,6.233590245,6.350983051,6.239447943,6.234142101,6.02984038,5.89737103,5.868116028,6.118168259,5.915893592,5.805201782,5.734783262,5.722255561,5.69688552,5.870712737,5.972898279,5.941092132,5.841800652,5.717488187,6.983443672,6.332302758,6.062775242
Lesotho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.977,16.973,17.059,16.991,17.057,16.992,17.033,17.08,17.098,17,16.999,17.064,16.955,17.021,16.966,16.938,16.928,16.882,17.048,16.867,16.872,16.813,16.916,16.904,16.852,16.825,16.985,16.918,16.88,18.461,18.293,18.039
Late-demographic dividend,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.638046669,3.622218521,3.880380691,4.274919097,4.450988852,4.642996032,4.903567374,5.167209965,5.408330896,5.234849393,5.433589639,5.644569157,5.878156743,5.685501663,5.623039114,5.359963425,5.082330655,5.115542586,5.541940015,5.19777055,5.097610477,5.013612632,4.996931912,4.929052744,5.100487335,5.283188361,5.274082107,5.053262132,5.184725991,5.925596484,5.515216842,5.292967342
Lithuania,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1.2,13.8,13.8,17.54,16.4,14.13,13.71,13.39,15.93,16.84,13.01,12.87,10.68,8.32,5.78,4.25,5.83,13.79,17.81,15.39,13.36,11.77,10.7,9.12,7.86,7.07,6.15,6.26,8.49,7.11,5.569
Luxembourg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48,2.03,2.33,3.48,2.92,3.29,2.53,2.76,2.39,2.35,1.81,2.62,3.68,5.11,4.49,4.73,4.07,5.06,5.12,4.36,4.9,5.14,5.85,5.85,6.67,6.29,5.52,5.59,5.59,6.77,5.25,4.698
Latvia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,6.6,16.7,18.7,19,20.7,14.9,14.45,13.79,14.21,13.82,13.83,12.06,11.71,10.03,7.03,6.05,7.74,17.51,19.48,16.21,15.05,11.87,10.85,9.87,9.64,8.72,7.41,6.31,8.1,7.51,6.429
"Macao SAR, China",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.01,2.2,2.06,2.48,3.58,4.25,3.26,4.61,6.35,6.87,6.39,6.27,6,4.9,4.16,3.82,3.27,3,3.58,2.84,2.56,1.97,1.82,1.67,1.81,1.94,1.99,1.83,1.75,2.57,2.253,2.627
St. Martin (French part),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.723,13.122,13.21,13.002,13.612,13.194,13.75,13.609,13.94,13.58,12.46,11.59,11.92,10.83,11.01,9.67,9.56,9.57,8.96,9.09,8.91,8.99,9.23,9.7,9.46,9.3,9.225,9.239,9.242,11.114,10.542,10.494
Monaco,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moldova,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,3.7,3.7,5.8,5.3,7.9,7.9,10,11.14,8.46,7.29,6.8,7.95,8.17,7.29,7.38,5.07,3.98,6.4,7.45,6.68,5.58,5.1,3.73,4.7,4.02,3.89,2.91,5.1,3.82,3.23,2.278
Madagascar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.128,5.102,5.176,5.294,5.355,5.439,5.509,5.603,5.691,5.8,5.35,5.504,5.01,3.846,2.62,2.935,3.253,3.564,4.004,4.28,2.438,0.6,0.998,1.391,1.79,1.8,1.815,1.833,1.841,2.363,2.31,2.142
Maldives,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.891,0.865,0.839,0.815,0.79,1.029,1.267,1.503,1.738,1.97,3.034,4.169,5.309,6.372,7.332,8.783,9.702,10.816,11.7,11.008,10.149,9.216,8.393,7.521,6.618,5.77,5.371,4.971,4.56,5.34,5.257,4.883
Middle East & North Africa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.15510746,11.38539312,11.90353119,11.82118534,12.12939189,11.19959786,10.99672991,11.14585083,11.40543241,11.92393643,11.98489281,12.12762649,11.81669164,10.71567158,10.85883983,10.17311932,9.629949892,9.279601443,9.417469707,9.577102592,10.09212254,10.20899358,9.96564542,10.06903578,10.23047502,10.29552,10.32997374,9.999063871,9.333695583,10.03072832,9.934003002,9.632360938
Mexico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.15,3.24,3.37,4.44,7.1,5.47,4.24,3.73,2.6,2.65,2.63,3,3.46,3.94,3.56,3.57,3.63,3.87,5.36,5.3,5.17,4.89,4.91,4.81,4.31,3.86,3.42,3.27,3.48,4.45,4.09,3.308
Marshall Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Middle income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.407901638,4.462104381,4.688464798,5.03461323,5.371061231,5.511182596,5.643363594,5.895504359,6.100741974,5.984926097,6.144674469,6.325173874,6.456733081,6.350575285,6.357000249,6.136818285,5.992199833,5.952778538,6.23195167,6.004333508,5.883486927,5.807384043,5.807755263,5.778404559,5.956602387,6.060324473,6.01836101,5.911031402,5.772229193,7.090831733,6.403189082,6.118314654
North Macedonia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5,26.3,27.7,30,35.6,38.8,36,34.5,32.4,32.2,30.52,31.94,36.69,37.16,37.32,36.03,35.23,33.93,32.35,33.13,31.5,31.2,29.14,28.38,26.43,24.3,22.81,21.2,17.39,16.55,15.78,15.081
Mali,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.212,1.296,1.263,1.263,1.282,1.251,1.266,1.254,1.269,1.306,1.225,1.298,1.269,1.318,1.294,1.311,1.324,1.323,1.329,1.333,1.352,1.385,1.372,1.349,1.361,1.37,1.494,1.62,1.619,3.53,2.603,2.762
Malta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.28,6.284,6.288,6.292,6.296,6.3,6.305,6.31,6.315,6.32,7.11,6.9,7.49,7.32,6.92,6.8,6.47,5.98,6.89,6.85,6.38,6.2,6.11,5.73,5.38,4.69,4,3.66,3.62,4.35,3.53,2.813
Myanmar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.732,0.704,0.678,0.688,0.686,0.692,0.699,0.703,0.683,0.654,0.656,0.663,0.656,0.653,0.656,0.661,0.669,0.682,0.69,0.696,0.719,0.731,0.722,0.723,0.77,0.994,1.36,0.77,0.41,1.48,NA,NA
Middle East & North Africa (excluding high income),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.82845124,12.09442288,12.78499705,12.83089946,13.27770056,12.24397047,11.99852475,12.17956553,12.49493296,13.12062872,13.17993069,13.27992536,12.8763883,11.56876783,11.79481827,11.04744263,10.56631176,10.35984474,10.5062068,10.77523355,11.49553159,11.730118,11.47547458,11.64757415,11.94203531,12.07614244,12.08558957,11.71082566,10.92946844,11.42194564,11.43063387,11.22524917
Montenegro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.075,25.875,25.672,27.184,27.889,28.639,28.119,28.322,28.067,28.803,29.012,29.336,29.66,30.028,30.31,24.966,19.4,17.15,19.09,19.65,19.76,19.81,19.59,18.05,17.55,17.73,16.08,15.19,15.13,17.88,16.87,15.402
Mongolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.933,5.937,5.764,5.617,5.5,5.692,5.74,5.843,5.939,6.086,6.143,6.2,6.8,6.815,7.042,7.127,7.2,5.56,5.86,6.55,4.77,3.9,4.23,4.8,4.86,7.24,6.36,5.38,5.443,6.59,7.75,8.247
Northern Mariana Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.765,2.842,2.718,2.744,2.771,2.704,2.7,2.747,2.772,2.886,2.843,2.9,2.955,2.985,3.031,3.045,3.097,3.141,3.19,3.229,3.263,3.304,3.347,3.384,3.43,3.454,3.453,3.455,3.465,3.776,3.939,3.906
Mauritania,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.176,10.152,10.076,10.171,9.982,10.014,10.122,10.009,9.974,10.049,9.997,9.964,9.887,9.909,9.854,9.723,9.977,9.948,9.935,9.895,9.869,9.86,9.967,10.066,10.152,10.308,10.34,10.391,10.402,11.137,11.287,11.109
Mauritius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.681,9.625,9.625,9.617,9.59,9.491,9.411,9.328,9.304,9.142,9.14,8.2,8.23,8.34,9.52,9.04,8.48,7.17,7.26,7.65,7.45,7.47,7.32,7.47,7.41,6.81,6.75,6.43,6.33,8.63,7.656,7.234
Malawi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.791,4.945,4.798,4.989,4.752,4.843,4.883,4.891,4.904,4.923,4.99,4.934,4.903,4.912,4.939,4.932,4.894,4.919,4.92,4.941,4.968,5.004,4.98,4.968,4.987,4.982,4.96,4.949,4.932,5.681,5.658,5.614
Malaysia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.66,3.71,4.11,3.655,3.15,2.52,2.45,3.2,3.43,3,3.53,3.48,3.61,3.54,3.53,3.32,3.23,3.32,3.66,3.39,3.05,3.1,3.16,2.88,3.1,3.44,3.41,3.3,3.26,4.54,4.046,3.73
North America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.164189487,7.876760469,7.354258819,6.550999189,6.034258698,5.865515681,5.4076601,4.886160917,4.556566563,4.275068772,4.982147731,5.974202786,6.155869832,5.70485535,5.256235461,4.798061651,4.770117029,5.818193251,9.152951658,9.460970698,8.793867941,7.985245757,7.337158542,6.250915823,5.457974015,5.102217148,4.576640376,4.111494166,3.889895237,8.205089914,5.586315824,3.789981758
